stage_id,date,stage_number,sub_stage,place,country,lat,long,gnid,elev,distance_km,distance_crow_km,terrain,terrain_group,winner_name,winner_country,year,elev_change,elev_mean,winner_name_short,winner_label,start_mt,end_mt,mt_range,section_number,progress_end,progress_start,position
1980_1a,1980-06-27,1,a,Frankfurt,DE,50.11552,8.68417,2925533,113,133,31.267163,Plain,Flat,Jan Raas ,NED,1980,29,127.5,Raas ,Raas  (NED),Other,Other,Other,2,0.08,0.04,start
1980_1a,1980-06-27,1,a,Wiesbaden,DE,50.08258,8.24932,2809346,142,133,31.267163,Plain,Flat,Jan Raas ,NED,1980,29,127.5,Raas ,Raas  (NED),Other,Other,Other,2,0.08,0.04,end
1980_1b,1980-06-27,1,b,Wiesbaden,DE,50.08258,8.24932,2809346,142,46,31.267163,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1980,-29,127.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,3,0.12,0.08,start
1980_1b,1980-06-27,1,b,Frankfurt,DE,50.11552,8.68417,2925533,113,46,31.267163,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1980,-29,127.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,3,0.12,0.08,end
1980_2,1980-06-28,2,main,Frankfurt,DE,50.11552,8.68417,2925533,113,276,212.381134,Plain,Flat,Rudy Pevenage ,BEL,1980,59,142.5,Pevenage ,Pevenage  (BEL),Other,Other,Other,4,0.16,0.12,start
1980_2,1980-06-28,2,main,Metz,FR,49.11911,6.17269,2994160,172,276,212.381134,Plain,Flat,Rudy Pevenage ,BEL,1980,59,142.5,Pevenage ,Pevenage  (BEL),Other,Other,Other,4,0.16,0.12,end
1980_3,1980-06-29,3,main,Metz,FR,49.11911,6.17269,2994160,172,282,174.105166,Plain,Flat,Henk Lubberding ,NED,1980,-109,117.5,Lubberding ,Lubberding  (NED),Other,Other,Other,5,0.2,0.16,start
1980_3,1980-06-29,3,main,Liège,BE,50.63373,5.56749,2792413,63,282,174.105166,Plain,Flat,Henk Lubberding ,NED,1980,-109,117.5,Lubberding ,Lubberding  (NED),Other,Other,Other,5,0.2,0.16,end
1980_4,1980-06-30,4,main,Spa,BE,50.48375,5.86674,2786318,322,35,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1980,0,322,Hinault ,Hinault  (FRA),Other,Other,Other,6,0.24,0.2,start
1980_4,1980-06-30,4,main,Spa,BE,50.48375,5.86674,2786318,322,35,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1980,0,322,Hinault ,Hinault  (FRA),Other,Other,Other,6,0.24,0.2,end
1980_5,1980-07-01,5,main,Liège,BE,50.63373,5.56749,2792413,63,249,177.140166,Plain,Flat,Bernard Hinault ,FRA,1980,-40,43,Hinault ,Hinault  (FRA),Other,Other,Other,7,0.28,0.24,start
1980_5,1980-07-01,5,main,Lille,FR,50.63297,3.05858,2998324,23,249,177.140166,Plain,Flat,Bernard Hinault ,FRA,1980,-40,43,Hinault ,Hinault  (FRA),Other,Other,Other,7,0.28,0.24,end
1980_6,1980-07-02,6,main,Lille,FR,50.63297,3.05858,2998324,23,216,136.274718,Plain,Flat,Jean-Louis Gauthier ,FRA,1980,19,32.5,Gauthier ,Gauthier  (FRA),Other,Other,Other,8,0.32,0.28,start
1980_6,1980-07-02,6,main,Compiègne,FR,49.41794,2.82606,3024066,42,216,136.274718,Plain,Flat,Jean-Louis Gauthier ,FRA,1980,19,32.5,Gauthier ,Gauthier  (FRA),Other,Other,Other,8,0.32,0.28,end
1980_7a,1980-07-03,7,a,Compiègne,FR,49.41794,2.82606,3024066,42,65,53.805195,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1980,23,53.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,9,0.36,0.32,start
1980_7a,1980-07-03,7,a,Beauvais,FR,49.43333,2.08333,3034006,65,65,53.805195,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1980,23,53.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,9,0.36,0.32,end
1980_7b,1980-07-03,7,b,Beauvais,FR,49.43333,2.08333,3034006,65,92,71.237815,Plain,Flat,Jan Raas ,NED,1980,-33,48.5,Raas ,Raas  (NED),Other,Other,Other,10,0.4,0.36,start
1980_7b,1980-07-03,7,b,Rouen,FR,49.44313,1.09932,2982652,32,92,71.237815,Plain,Flat,Jan Raas ,NED,1980,-33,48.5,Raas ,Raas  (NED),Other,Other,Other,10,0.4,0.36,end
1980_8,1980-07-04,8,main,Flers,FR,48.73722,-0.57466,3018339,190,164,106.401727,Plain,Flat,Bert Oosterbosch ,NED,1980,-185,97.5,Oosterbosch ,Oosterbosch  (NED),Other,Other,Other,11,0.44,0.4,start
1980_8,1980-07-04,8,main,Saint-Malo,FR,48.65,-2.01667,2978640,5,164,106.401727,Plain,Flat,Bert Oosterbosch ,NED,1980,-185,97.5,Oosterbosch ,Oosterbosch  (NED),Other,Other,Other,11,0.44,0.4,end
1980_9,1980-07-06,9,main,Saint-Malo,FR,48.65,-2.01667,2978640,5,205,163.19245,Plain,Flat,Jan Raas ,NED,1980,11,10.5,Raas ,Raas  (NED),Other,Other,Other,12,0.48,0.44,start
1980_9,1980-07-06,9,main,Nantes,FR,47.21725,-1.55336,2990969,16,205,163.19245,Plain,Flat,Jan Raas ,NED,1980,11,10.5,Raas ,Raas  (NED),Other,Other,Other,12,0.48,0.44,end
1980_10,1980-07-07,10,main,Rochefort,FR,45.94117,-0.95411,11886629,2,163,125.96517,Plain,Flat,Cees Priem ,NED,1980,7,5.5,Priem ,Priem  (NED),Other,Other,Other,13,0.52,0.48,start
1980_10,1980-07-07,10,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,163,125.96517,Plain,Flat,Cees Priem ,NED,1980,7,5.5,Priem ,Priem  (NED),Other,Other,Other,13,0.52,0.48,end
1980_11,1980-07-08,11,main,Damazan,FR,44.29068,0.27694,3021890,31,52,28.259634,Individual time trial,Individual time trial,Joop Zoetemelk ,NED,1980,155,108.5,Zoetemelk ,Zoetemelk  (NED),Other,Other,Other,14,0.56,0.52,start
1980_11,1980-07-08,11,main,Laplume,FR,44.11292,0.52975,3007243,186,52,28.259634,Individual time trial,Individual time trial,Joop Zoetemelk ,NED,1980,155,108.5,Zoetemelk ,Zoetemelk  (NED),Other,Other,Other,14,0.56,0.52,end
1980_12,1980-07-09,12,main,Agen,FR,44.19991,0.62664,3038634,47,194,128.12115,Plain,Flat,Gerrie Knetemann ,NED,1980,156,125,Knetemann ,Knetemann  (NED),Other,Other,Other,15,0.6,0.56,start
1980_12,1980-07-09,12,main,Pau,FR,43.3,-0.36667,2988358,203,194,128.12115,Plain,Flat,Gerrie Knetemann ,NED,1980,156,125,Knetemann ,Knetemann  (NED),Other,Other,Other,15,0.6,0.56,end
1980_13,1980-07-10,13,main,Pau,FR,43.3,-0.36667,2988358,203,200,96.48957,With mountain,Mountain,Raymond Martin ,FRA,1980,430,418,Martin ,Martin  (FRA),Other,Pyrenees,Pyrenees,16,0.64,0.6,start
1980_13,1980-07-10,13,main,Bagnères-de-Luchon,FR,42.79079,0.59315,3035416,633,200,96.48957,With mountain,Mountain,Raymond Martin ,FRA,1980,430,418,Martin ,Martin  (FRA),Other,Pyrenees,Pyrenees,16,0.64,0.6,end
1980_14,1980-07-11,14,main,Lézignan-Corbières,FR,43.19765,2.76142,2998644,49,189,101.29123,Plain,Flat,Ludo Peeters ,BEL,1980,-24,37,Peeters ,Peeters  (BEL),Other,Other,Other,17,0.68,0.64,start
1980_14,1980-07-11,14,main,Montpellier,FR,43.61092,3.87723,2992166,25,189,101.29123,Plain,Flat,Ludo Peeters ,BEL,1980,-24,37,Peeters ,Peeters  (BEL),Other,Other,Other,17,0.68,0.64,end
1980_15,1980-07-12,15,main,Montpellier,FR,43.61092,3.87723,2992166,25,160,97.771018,Plain,Flat,Bernard Vallet ,FRA,1980,-24,13,Vallet ,Vallet  (FRA),Other,Other,Other,18,0.72,0.68,start
1980_15,1980-07-12,15,main,Martigues,FR,43.40735,5.05526,2995387,1,160,97.771018,Plain,Flat,Bernard Vallet ,FRA,1980,-24,13,Vallet ,Vallet  (FRA),Other,Other,Other,18,0.72,0.68,end
1980_16,1980-07-13,16,main,Trets,FR,43.44818,5.68328,2971765,258,209,126.494775,With mountain,Mountain,Jos De Schoenmaecker ,BEL,1980,1155,835.5,Schoenmaecker ,Schoenmaecker  (BEL),Alps,Alps,Alps,19,0.76,0.72,start
1980_16,1980-07-13,16,main,Pra-Loup,FR,44.37043,6.60476,2985606,1413,209,126.494775,With mountain,Mountain,Jos De Schoenmaecker ,BEL,1980,1155,835.5,Schoenmaecker ,Schoenmaecker  (BEL),Alps,Alps,Alps,19,0.76,0.72,end
1980_17,1980-07-14,17,main,Serre Chevalier,FR,44.94,6.56,6559498,1422,242,138.673748,With mountain,Mountain,Mariano Martínez ,FRA,1980,-415,1214.5,Martínez ,Martínez  (FRA),Alps,Alps,Alps,20,0.8,0.76,start
1980_17,1980-07-14,17,main,Morzine,FR,46.18149,6.70664,2991630,1007,242,138.673748,With mountain,Mountain,Mariano Martínez ,FRA,1980,-415,1214.5,Martínez ,Martínez  (FRA),Alps,Alps,Alps,20,0.8,0.76,end
1980_18,1980-07-16,18,main,Morzine,FR,46.18149,6.70664,2991630,1007,199,117.005733,With mountain,Mountain,Ludo Loos ,BEL,1980,453,1233.5,Loos ,Loos  (BEL),Alps,Alps,Alps,21,0.84,0.8,start
1980_18,1980-07-16,18,main,Prapoutel,FR,45.25598,5.99304,8270766,1460,199,117.005733,With mountain,Mountain,Ludo Loos ,BEL,1980,453,1233.5,Loos ,Loos  (BEL),Alps,Alps,Alps,21,0.84,0.8,end
1980_19,1980-07-17,19,main,Voreppe,FR,45.29476,5.63324,2967695,235,140,98.46178,Hilly stage,Hilly,Sean Kelly ,IRE,1980,299,384.5,Kelly ,Kelly  (IRE),Alps,Other,Other,22,0.88,0.84,start
1980_19,1980-07-17,19,main,Saint-Étienne,FR,45.43389,4.39,2980291,534,140,98.46178,Hilly stage,Hilly,Sean Kelly ,IRE,1980,299,384.5,Kelly ,Kelly  (IRE),Alps,Other,Other,22,0.88,0.84,end
1980_20,1980-07-18,20,main,Saint-Étienne,FR,45.43389,4.39,2980291,534,34,0,Individual time trial,Individual time trial,Joop Zoetemelk ,NED,1980,0,534,Zoetemelk ,Zoetemelk  (NED),Other,Other,Other,23,0.92,0.88,start
1980_20,1980-07-18,20,main,Saint-Étienne,FR,45.43389,4.39,2980291,534,34,0,Individual time trial,Individual time trial,Joop Zoetemelk ,NED,1980,0,534,Zoetemelk ,Zoetemelk  (NED),Other,Other,Other,23,0.92,0.88,end
1980_21,1980-07-19,21,main,Auxerre,FR,47.7996,3.57033,3035843,100,208,142.363605,Plain,Flat,Sean Kelly ,IRE,1980,-40,80,Kelly ,Kelly  (IRE),Other,Other,Other,24,0.96,0.92,start
1980_21,1980-07-19,21,main,Fontenay-sous-Bois,FR,48.85442,2.48268,3017910,60,208,142.363605,Plain,Flat,Sean Kelly ,IRE,1980,-40,80,Kelly ,Kelly  (IRE),Other,Other,Other,24,0.96,0.92,end
1980_22,1980-07-20,22,main,Fontenay-sous-Bois,FR,48.85442,2.48268,3017910,60,186,9.806835,Plain,Flat,Pol Verschuere ,BEL,1980,-30,45,Verschuere ,Verschuere  (BEL),Other,Other,Other,25,1,0.96,start
1980_22,1980-07-20,22,main,Paris,FR,48.85341,2.3488,2988507,30,186,9.806835,Plain,Flat,Pol Verschuere ,BEL,1980,-30,45,Verschuere ,Verschuere  (BEL),Other,Other,Other,25,1,0.96,end
1981_P,1981-06-25,0,P,Nice,FR,43.70313,7.26608,2990440,18,6,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,18,Hinault ,Hinault  (FRA),Alps,Alps,Alps,1,0.04,0,start
1981_P,1981-06-25,0,P,Nice,FR,43.70313,7.26608,2990440,18,6,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,18,Hinault ,Hinault  (FRA),Alps,Alps,Alps,1,0.04,0,end
1981_1a,1981-06-26,1,a,Nice,FR,43.70313,7.26608,2990440,18,97,0,Hilly stage,Hilly,Freddy Maertens ,BEL,1981,0,18,Maertens ,Maertens  (BEL),Alps,Alps,Alps,2,0.08,0.04,start
1981_1a,1981-06-26,1,a,Nice,FR,43.70313,7.26608,2990440,18,97,0,Hilly stage,Hilly,Freddy Maertens ,BEL,1981,0,18,Maertens ,Maertens  (BEL),Alps,Alps,Alps,2,0.08,0.04,end
1981_1b,1981-06-26,1,b,Nice,FR,43.70313,7.26608,2990440,18,40,0,Team time trial,Team time trial,TI–Raleigh–Creda[11],NA,1981,0,18,TI–Raleigh–Creda[11],TI–Raleigh–Creda[11],Alps,Alps,Alps,3,0.12,0.08,start
1981_1b,1981-06-26,1,b,Nice,FR,43.70313,7.26608,2990440,18,40,0,Team time trial,Team time trial,TI–Raleigh–Creda[11],NA,1981,0,18,TI–Raleigh–Creda[11],TI–Raleigh–Creda[11],Alps,Alps,Alps,3,0.12,0.08,end
1981_2,1981-06-27,2,main,Nice,FR,43.70313,7.26608,2990440,18,254,181.364415,Plain,Flat,Johan van der Velde ,NED,1981,-17,9.5,Velde ,Velde  (NED),Alps,Other,Alps,4,0.16,0.12,start
1981_2,1981-06-27,2,main,Martigues,FR,43.40735,5.05526,2995387,1,254,181.364415,Plain,Flat,Johan van der Velde ,NED,1981,-17,9.5,Velde ,Velde  (NED),Alps,Other,Alps,4,0.16,0.12,end
1981_3,1981-06-28,3,main,Martigues,FR,43.40735,5.05526,2995387,1,232,168.248481,Plain,Flat,Freddy Maertens ,BEL,1981,7,4.5,Maertens ,Maertens  (BEL),Other,Other,Other,5,0.2,0.16,start
1981_3,1981-06-28,3,main,Narbonne,FR,43.18396,3.00141,2990919,8,232,168.248481,Plain,Flat,Freddy Maertens ,BEL,1981,7,4.5,Maertens ,Maertens  (BEL),Other,Other,Other,5,0.2,0.16,end
1981_4,1981-06-29,4,main,Narbonne,FR,43.18396,3.00141,2990919,8,77,52.832893,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1981,95,55.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,6,0.24,0.2,start
1981_4,1981-06-29,4,main,Carcassonne,FR,43.21351,2.35162,3028641,103,77,52.832893,Team time trial,Team time trial,TI–Raleigh–Creda,NA,1981,95,55.5,TI–Raleigh–Creda,TI–Raleigh–Creda,Other,Other,Other,6,0.24,0.2,end
1981_5,1981-06-30,5,main,Saint-Gaudens,FR,43.11667,0.73333,2980045,382,117,47.306032,With mountain,Mountain,Lucien Van Impe ,BEL,1981,657,710.5,Impe ,Impe  (BEL),Other,Pyrenees,Pyrenees,7,0.28,0.24,start
1981_5,1981-06-30,5,main,Pla d'Adet,FR,42.81611,0.322778,na_wiki,1039,117,47.306032,With mountain,Mountain,Lucien Van Impe ,BEL,1981,657,710.5,Impe ,Impe  (BEL),Other,Pyrenees,Pyrenees,7,0.28,0.24,end
1981_6,1981-07-01,6,main,Nay,FR,43.18333,-0.26667,2990852,257,27,15.311419,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,-54,230,Hinault ,Hinault  (FRA),Other,Other,Other,8,0.32,0.28,start
1981_6,1981-07-01,6,main,Pau,FR,43.3,-0.36667,2988358,203,27,15.311419,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,-54,230,Hinault ,Hinault  (FRA),Other,Other,Other,8,0.32,0.28,end
1981_7,1981-07-02,7,main,Pau,FR,43.3,-0.36667,2988358,203,227,172.331541,Plain,Flat,Urs Freuler ,SUI,1981,-194,106,Freuler ,Freuler  (SUI),Other,Other,Other,9,0.36,0.32,start
1981_7,1981-07-02,7,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,227,172.331541,Plain,Flat,Urs Freuler ,SUI,1981,-194,106,Freuler ,Freuler  (SUI),Other,Other,Other,9,0.36,0.32,end
1981_8,1981-07-03,8,main,Rochefort,FR,45.94117,-0.95411,11886629,2,182,149.268042,Plain,Flat,Ad Wijnands ,NED,1981,14,9,Wijnands ,Wijnands  (NED),Other,Other,Other,10,0.4,0.36,start
1981_8,1981-07-03,8,main,Nantes,FR,47.21725,-1.55336,2990969,16,182,149.268042,Plain,Flat,Ad Wijnands ,NED,1981,14,9,Wijnands ,Wijnands  (NED),Other,Other,Other,10,0.4,0.36,end
1981_9,1981-07-05,9,main,Nantes,FR,47.21725,-1.55336,2990969,16,197,158.136956,Plain,Flat,René Martens ,BEL,1981,60,46,Martens ,Martens  (BEL),Other,Other,Other,11,0.44,0.4,start
1981_9,1981-07-05,9,main,Le Mans,FR,48.00039,0.20471,3003603,76,197,158.136956,Plain,Flat,René Martens ,BEL,1981,60,46,Martens ,Martens  (BEL),Other,Other,Other,11,0.44,0.4,end
1981_10,1981-07-06,10,main,Le Mans,FR,48.00039,0.20471,3003603,76,264,198.600366,Plain,Flat,Ad Wijnands ,NED,1981,-30,61,Wijnands ,Wijnands  (NED),Other,Other,Other,12,0.48,0.44,start
1981_10,1981-07-06,10,main,Aulnay-sous-Bois,FR,48.93814,2.49402,3036145,46,264,198.600366,Plain,Flat,Ad Wijnands ,NED,1981,-30,61,Wijnands ,Wijnands  (NED),Other,Other,Other,12,0.48,0.44,end
1981_11,1981-07-07,11,main,Compiègne,FR,49.41794,2.82606,3024066,42,246,144.240088,Plain,Flat,Daniel Willems ,BEL,1981,-10,37,Willems ,Willems  (BEL),Other,Other,Other,13,0.52,0.48,start
1981_11,1981-07-07,11,main,Roubaix,FR,50.69421,3.17456,2982681,32,246,144.240088,Plain,Flat,Daniel Willems ,BEL,1981,-10,37,Willems ,Willems  (BEL),Other,Other,Other,13,0.52,0.48,end
1981_12a,1981-07-08,12,a,Roubaix,FR,50.69421,3.17456,2982681,32,107,84.472625,Plain,Flat,Freddy Maertens ,BEL,1981,-12,26,Maertens ,Maertens  (BEL),Other,Other,Other,14,0.56,0.52,start
1981_12a,1981-07-08,12,a,Brussels,BE,50.85045,4.34878,2800866,20,107,84.472625,Plain,Flat,Freddy Maertens ,BEL,1981,-12,26,Maertens ,Maertens  (BEL),Other,Other,Other,14,0.56,0.52,end
1981_12b,1981-07-08,12,b,Brussels,BE,50.85045,4.34878,2800866,20,138,70.147439,Plain,Flat,Eddy Planckaert ,BEL,1981,20,30,Planckaert ,Planckaert  (BEL),Other,Other,Other,15,0.6,0.56,start
1981_12b,1981-07-08,12,b,Circuit Zolder,BE,51.02455,5.30983,2783197,40,138,70.147439,Plain,Flat,Eddy Planckaert ,BEL,1981,20,30,Planckaert ,Planckaert  (BEL),Other,Other,Other,15,0.6,0.56,end
1981_13,1981-07-09,13,main,Beringen,BE,51.04954,5.22606,2802170,30,157,15.338433,Plain,Flat,Freddy Maertens ,BEL,1981,7,33.5,Maertens ,Maertens  (BEL),Other,Other,Other,16,0.64,0.6,start
1981_13,1981-07-09,13,main,Hasselt,BE,50.93106,5.33781,2796491,37,157,15.338433,Plain,Flat,Freddy Maertens ,BEL,1981,7,33.5,Maertens ,Maertens  (BEL),Other,Other,Other,16,0.64,0.6,end
1981_14,1981-07-10,14,main,Mulhouse,FR,47.75,7.33333,2991214,242,38,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,242,Hinault ,Hinault  (FRA),Other,Other,Other,17,0.68,0.64,start
1981_14,1981-07-10,14,main,Mulhouse,FR,47.75,7.33333,2991214,242,38,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,242,Hinault ,Hinault  (FRA),Other,Other,Other,17,0.68,0.64,end
1981_15,1981-07-11,15,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,231,104.39622,Hilly stage,Hilly,Sean Kelly ,IRE,1981,184,345,Kelly ,Kelly  (IRE),Alps,Alps,Alps,18,0.72,0.68,start
1981_15,1981-07-11,15,main,Thonon-les-Bains,FR,46.36667,6.48333,2972742,437,231,104.39622,Hilly stage,Hilly,Sean Kelly ,IRE,1981,184,345,Kelly ,Kelly  (IRE),Alps,Alps,Alps,18,0.72,0.68,end
1981_16,1981-07-12,16,main,Thonon-les-Bains,FR,46.36667,6.48333,2972742,437,200,26.836236,With mountain,Mountain,Robert Alban ,FRA,1981,570,722,Alban ,Alban  (FRA),Alps,Alps,Alps,19,0.76,0.72,start
1981_16,1981-07-12,16,main,Morzine,FR,46.18149,6.70664,2991630,1007,200,26.836236,With mountain,Mountain,Robert Alban ,FRA,1981,570,722,Alban ,Alban  (FRA),Alps,Alps,Alps,19,0.76,0.72,end
1981_17,1981-07-14,17,main,Morzine,FR,46.18149,6.70664,2991630,1007,230,130.990129,With mountain,Mountain,Peter Winnen ,NED,1981,867,1440.5,Winnen ,Winnen  (NED),Alps,Alps,Alps,20,0.8,0.76,start
1981_17,1981-07-14,17,main,Alpe d'Huez,FR,45.088,6.085,6694609,1874,230,130.990129,With mountain,Mountain,Peter Winnen ,NED,1981,867,1440.5,Winnen ,Winnen  (NED),Alps,Alps,Alps,20,0.8,0.76,end
1981_18,1981-07-15,18,main,Le Bourg-d'Oisans,FR,45.05485,6.02984,3005091,713,134,24.408706,With mountain,Mountain,Bernard Hinault ,FRA,1981,629,1027.5,Hinault ,Hinault  (FRA),Alps,Alps,Alps,21,0.84,0.8,start
1981_18,1981-07-15,18,main,Le Pleynet,FR,45.27327,6.05715,8426489,1342,134,24.408706,With mountain,Mountain,Bernard Hinault ,FRA,1981,629,1027.5,Hinault ,Hinault  (FRA),Alps,Alps,Alps,21,0.84,0.8,end
1981_19,1981-07-16,19,main,Veurey,FR,45.27307,5.61319,2969532,193,118,70.620424,Plain,Flat,Daniel Willems ,BEL,1981,31,208.5,Willems ,Willems  (BEL),Alps,Other,Other,22,0.88,0.84,start
1981_19,1981-07-16,19,main,Saint-Priest,FR,45.69613,4.93891,2977356,224,118,70.620424,Plain,Flat,Daniel Willems ,BEL,1981,31,208.5,Willems ,Willems  (BEL),Alps,Other,Other,22,0.88,0.84,end
1981_20,1981-07-17,20,main,Saint-Priest,FR,45.69613,4.93891,2977356,224,46,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,224,Hinault ,Hinault  (FRA),Other,Other,Other,23,0.92,0.88,start
1981_20,1981-07-17,20,main,Saint-Priest,FR,45.69613,4.93891,2977356,224,46,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1981,0,224,Hinault ,Hinault  (FRA),Other,Other,Other,23,0.92,0.88,end
1981_21,1981-07-18,21,main,Auxerre,FR,47.7996,3.57033,3035843,100,207,142.363605,Plain,Flat,Johan van der Velde ,NED,1981,-40,80,Velde ,Velde  (NED),Other,Other,Other,24,0.96,0.92,start
1981_21,1981-07-18,21,main,Fontenay-sous-Bois,FR,48.85442,2.48268,3017910,60,207,142.363605,Plain,Flat,Johan van der Velde ,NED,1981,-40,80,Velde ,Velde  (NED),Other,Other,Other,24,0.96,0.92,end
1981_22,1981-07-19,22,main,Fontenay-sous-Bois,FR,48.85442,2.48268,3017910,60,187,9.806835,Plain,Flat,Freddy Maertens ,BEL,1981,-30,45,Maertens ,Maertens  (BEL),Other,Other,Other,25,1,0.96,start
1981_22,1981-07-19,22,main,Paris,FR,48.85341,2.3488,2988507,30,187,9.806835,Plain,Flat,Freddy Maertens ,BEL,1981,-30,45,Maertens ,Maertens  (BEL),Other,Other,Other,25,1,0.96,end
1982_P,1982-07-02,0,P,Basel,CH,47.55839,7.57327,2661604,265,7,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1982,0,265,Hinault ,Hinault  (FRA),Other,Other,Other,1,0.043478260869565216,0,start
1982_P,1982-07-02,0,P,Basel,CH,47.55839,7.57327,2661604,265,7,0,Individual time trial,Individual time trial,Bernard Hinault ,FRA,1982,0,265,Hinault ,Hinault  (FRA),Other,Other,Other,1,0.043478260869565216,0,end
1982_1,1982-07-03,1,main,Basel,CH,47.55839,7.57327,2661604,265,207,20.284645,Hilly stage,Hilly,Ludo Peeters ,BEL,1982,74,302,Peeters ,Peeters  (BEL),Other,Other,Other,2,0.08695652173913043,0.043478260869565216,start
1982_1,1982-07-03,1,main,Möhlin,CH,47.55915,7.84329,2659645,339,207,20.284645,Hilly stage,Hilly,Ludo Peeters ,BEL,1982,74,302,Peeters ,Peeters  (BEL),Other,Other,Other,2,0.08695652173913043,0.043478260869565216,end
1982_2,1982-07-04,2,main,Basel,CH,47.55839,7.57327,2661604,265,250,162.336862,Plain,Flat,Phil Anderson ,AUS,1982,-66,232,Anderson ,Anderson  (AUS),Other,Other,Other,3,0.13043478260869565,0.08695652173913043,start
1982_2,1982-07-04,2,main,Nancy,FR,48.68439,6.18496,2990999,199,250,162.336862,Plain,Flat,Phil Anderson ,AUS,1982,-66,232,Anderson ,Anderson  (AUS),Other,Other,Other,3,0.13043478260869565,0.08695652173913043,end
1982_3,1982-07-05,3,main,Nancy,FR,48.68439,6.18496,2990999,199,134,98.175358,Plain,Flat,Daniel Willems ,BEL,1982,71,234.5,Willems ,Willems  (BEL),Other,Other,Other,4,0.17391304347826086,0.13043478260869565,start
1982_3,1982-07-05,3,main,Longwy,FR,49.5217,5.76192,2997638,270,134,98.175358,Plain,Flat,Daniel Willems ,BEL,1982,71,234.5,Willems ,Willems  (BEL),Other,Other,Other,4,0.17391304347826086,0.13043478260869565,end
1982_4,1982-07-06,4,main,Beauraing,BE,50.11042,4.95554,2802501,175,219,142.740469,Plain,Flat,Gerrie Knetemann ,NED,1982,-129,110.5,Knetemann ,Knetemann  (NED),Other,Other,Other,5,0.21739130434782608,0.17391304347826086,start
1982_4,1982-07-06,4,main,Mouscron,BE,50.74497,3.20639,2790595,46,219,142.740469,Plain,Flat,Gerrie Knetemann ,NED,1982,-129,110.5,Knetemann ,Knetemann  (NED),Other,Other,Other,5,0.21739130434782608,0.17391304347826086,end
1982_5,1982-07-07,5,main,Orchies,FR,50.46667,3.23333,2989422,40,73,38.570721,Team time trial,Team time trial,Cancelled and replaced by stage 9a,NA,1982,71,75.5,Cancelled and replaced by stage 9a,Cancelled and replaced by stage 9a,Other,Other,Other,6,0.2608695652173913,0.21739130434782608,start
1982_5,1982-07-07,5,main,Fontaine-au-Pire,FR,50.1325,3.37667,3018077,111,73,38.570721,Team time trial,Team time trial,Cancelled and replaced by stage 9a,NA,1982,71,75.5,Cancelled and replaced by stage 9a,Cancelled and replaced by stage 9a,Other,Other,Other,6,0.2608695652173913,0.21739130434782608,end
1982_6,1982-07-08,6,main,Lille,FR,50.63297,3.05858,2998324,23,233,0,Plain,Flat,Jan Raas ,NED,1982,0,23,Raas ,Raas  (NED),Other,Other,Other,7,0.30434782608695654,0.2608695652173913,start
