stage_id;date;stage_number;sub_stage;start_place;start_country;end_place;end_country;distance_km;terrain;terrain_group;winner_name;winner_country;start_lat;start_long;start_gnid;end_lat;end_long;end_gnid;dist_start_end
1984_12;1984-07-10;12;main;Saint-Girons;FR;Blagnac;FR;111,000;Plain;Flat;Pascal Poisson ;FRA;42,98333; 1,1500000;2979657;43,63276; 1,3939900;3032469; 74,947088
1984_13;1984-07-11;13;main;Blagnac;FR;Rodez;FR;220,000;Plain;Flat;Pierre-Henri Menthéour ;FRA;43,63276; 1,3939900;3032469;44,35258; 2,5733800;2983154;123,861269
1984_14;1984-07-12;14;main;Rodez;FR;Domaine du Rouret;FR;228,000;Hilly stage;Hilly;Fons De Wolf ;BEL;44,35258; 2,5733800;2983154;44,40056; 4,2891700;6425702;136,621472
1984_15;1984-07-13;15;main;Domaine du Rouret;FR;Grenoble;FR;241,000;Hilly stage;Hilly;Frédéric Vichot ;FRA;44,40056; 4,2891700;6425702;45,17155; 5,7223900;3014728;142,082528
1984_16;1984-07-15;16;main;Les Échelles;FR;La Ruchère;FR; 22,000;Individual time trial;Individual time trial;Laurent Fignon ;FRA;45,42906; 5,7083500;2993709;45,41113; 5,8032300;11548471;  7,677486
1984_17;1984-07-16;17;main;Grenoble;FR;Alpe d'Huez;FR;151,000;With mountain;Mountain;Luis Herrera ;COL;45,17155; 5,7223900;3014728;45,08800; 6,0850000;6694609; 29,958314
1984_18;1984-07-17;18;main;Le Bourg-d'Oisans;FR;La Plagne;FR;185,000;With mountain;Mountain;Laurent Fignon ;FRA;45,05485; 6,0298400;3005091;45,50570; 6,6803000;6544536; 71,517004
1984_19;1984-07-18;19;main;La Plagne;FR;Morzine;FR;186,000;With mountain;Mountain;Ángel Arroyo ;ESP;45,50570; 6,6803000;6544536;46,18149; 6,7066400;2991630; 75,256322
1984_20;1984-07-19;20;main;Morzine;FR;Crans-Montana;CH;141,000;With mountain;Mountain;Laurent Fignon ;FRA;46,18149; 6,7066400;2991630;46,33548; 7,5181800;11611722; 64,770986
1984_21;1984-07-20;21;main;Crans-Montana;CH;Villefranche-sur-Saône;FR;320,000;Hilly stage;Hilly;Frank Hoste ;BEL;46,33548; 7,5181800;11611722;45,98333; 4,7166700;2968748;219,528822
1984_22;1984-07-21;22;main;Villié-Morgon;FR;Villefranche-sur-Saône;FR; 51,000;Individual time trial;Individual time trial;Laurent Fignon ;FRA;46,16229; 4,6805600;2968214;45,98333; 4,7166700;2968748; 20,115970
1984_23;1984-07-22;23;main;Pantin;FR;Paris;FR;197,000;Hilly stage;Hilly;Eric Vanderaerden ;BEL;48,89437; 2,4093500;2988621;48,85341; 2,3488000;2988507;  6,359589
1985_P;1985-06-28; 0;P;Plumelec;FR;Plumelec;FR;  6,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;47,83754;-2,6398700;2986611;47,83754;-2,6398700;2986611;  0,000000
1985_1;1985-06-29; 1;main;Vannes;FR;Lanester;FR;256,000;Plain;Flat;Rudy Matthijs ;BEL;47,65790;-2,7557400;2970777;47,76132;-3,3396500;3007794; 45,227799
1985_2;1985-06-30; 2;main;Lorient;FR;Vitre;FR;242,000;Plain;Flat;Rudy Matthijs ;BEL;47,75000;-3,3666700;2997577;48,11776;-1,2057700;2967879;166,277701
1985_3;1985-07-01; 3;main;Vitre;FR;Fougères;FR; 73,000;Team time trial;Team time trial;La Vie Claire;NA;48,11776;-1,2057700;2967879;48,35000;-1,2000000;3017609; 25,856378
1985_4;1985-07-02; 4;main;Fougères;FR;Pont-Audemer;FR;239,000;Plain;Flat;Gerrit Solleveld ;NED;48,35000;-1,2000000;3017609;49,35000; 0,5166700;2986294;167,935275
1985_5;1985-07-03; 5;main;Neufchâtel-en-Bray;FR;Roubaix;FR;224,000;Plain stage with cobblestones;Flat;Henri Manders ;NED;49,73315; 1,4395600;2990680;50,69421; 3,1745600;2982681;163,458970
1985_6;1985-07-04; 6;main;Roubaix;FR;Reims;FR;222,000;Plain;Flat;Francis Castaing ;FRA;50,69421; 3,1745600;2982681;49,29162; 4,1192100;2967320;170,139334
1985_7;1985-07-05; 7;main;Reims;FR;Nancy;FR;217,000;Plain;Flat;Ludwig Wijnants ;BEL;49,29162; 4,1192100;2967320;48,68439; 6,1849600;2990999;165,343265
1985_8;1985-07-06; 8;main;Sarrebourg;FR;Strasbourg;FR; 75,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;48,73333; 7,0500000;2975967;48,58392; 7,7455300;2973783; 53,779591
1985_9;1985-07-07; 9;main;Strasbourg;FR;Épinal;FR;174,000;Hilly stage;Hilly;Maarten Ducrot ;NED;48,58392; 7,7455300;2973783;48,18324; 6,4530400;3020035;105,451612
1985_10;1985-07-08;10;main;Épinal;FR;Pontarlier;FR;204,000;Hilly stage;Hilly;Jørgen V. Pedersen ;DEN;48,18324; 6,4530400;3020035;46,90347; 6,3554200;2986302;142,652042
1985_11;1985-07-09;11;main;Pontarlier;FR;Morzine Avoriaz;FR;195,000;With mountain;Mountain;Luis Herrera ;COL;46,90347; 6,3554200;2986302;46,17890; 6,7089000;na_wiki; 85,078458
1985_12;1985-07-10;12;main;Morzine Avoriaz;FR;Lans-en-Vercors;FR;269,000;With mountain;Mountain;Fabio Parra ;COL;46,17890; 6,7089000;na_wiki;45,12793; 5,5857200;3007539;146,029677
1985_13;1985-07-11;13;main;Villard-de-Lans;FR;Villard-de-Lans;FR; 32,000;Individual time trial;Individual time trial;Eric Vanderaerden ;BEL;45,07070; 5,5528100;2968984;45,07070; 5,5528100;2968984;  0,000000
1985_14;1985-07-13;14;main;Autrans;FR;Saint-Étienne;FR;179,000;Hilly stage;Hilly;Luis Herrera ;COL;45,17703; 5,5442400;3035916;45,43389; 4,3900000;2980291; 94,784721
1985_15;1985-07-14;15;main;Saint-Étienne;FR;Aurillac;FR;238,000;Plain;Flat;Eduardo Chozas ;ESP;45,43389; 4,3900000;2980291;44,92140; 2,4373200;3036016;163,497993
1985_16;1985-07-15;16;main;Aurillac;FR;Toulouse;FR;247,000;Plain;Flat;Frédéric Vichot ;FRA;44,92140; 2,4373200;3036016;43,60426; 1,4436700;2972315;166,650062
1985_17;1985-07-16;17;main;Toulouse;FR;Luz Ardiden;FR;209,000;With mountain;Mountain;Pedro Delgado ;ESP;43,60426; 1,4436700;2972315;42,88460;-0,0613600;11467715;145,983057
1985_18a;1985-07-17;18;a;Luz-Saint-Sauveur;FR;Aubisque;FR; 53,000;With mountain;Mountain;Stephen Roche ;IRE;42,87191;-0,0032300;2996959;42,97390;-0,3908333;na_wiki; 33,573769
1985_18b;1985-07-17;18;b;Laruns;FR;Pau;FR; 83,000;With mountain;Mountain;Régis Simon ;FRA;42,98826;-0,4265800;3006572;43,30000;-0,3666700;2988358; 35,042235
1985_19;1985-07-18;19;main;Pau;FR;Bordeaux;FR;203,000;Plain;Flat;Eric Vanderaerden ;BEL;43,30000;-0,3666700;2988358;44,84044;-0,5805000;3031582;172,331541
1985_20;1985-07-19;20;main;Montpon-Ménestérol;FR;Limoges;FR;225,000;Plain;Flat;Johan Lammerts ;NED;45,00000; 0,1666700;2992132;45,86278; 1,1794400;6299374;124,432722
1985_21;1985-07-20;21;main;Lac de Vassivière;FR;Lac de Vassivière;FR; 46,000;Individual time trial;Individual time trial;Greg LeMond ;USA;45,81456; 1,8521700;7839302;45,81456; 1,8521700;7839302;  0,000000
1985_22;1985-07-21;22;main;Orléans;FR;Paris;FR;196,000;Plain;Flat;Rudy Matthijs ;BEL;47,90289; 1,9038900;2989317;48,85341; 2,3488000;2988507;110,806635
1986_P;1986-07-04; 0;P;Boulogne-Billancourt;FR;Boulogne-Billancourt;FR;  4,600;Individual time trial;Individual time trial;Thierry Marie ;FRA;48,83333; 2,2500000;3031137;48,83333; 2,2500000;3031137;  0,000000
1986_1;1986-07-05; 1;main;Nanterre;FR;Sceaux;FR; 85,000;Plain;Flat;Pol Verschuere ;BEL;48,89198; 2,2067500;2990970;48,77644; 2,2902600;2975469; 14,243304
1986_2;1986-07-05; 2;main;Meudon;FR;Saint-Quentin-en-Yvelines;FR; 56,000;Team time trial;Team time trial;Système U;NA;48,81381; 2,2350000;2994144;48,77186; 2,0189100;8533870; 16,520791
1986_3;1986-07-06; 3;main;Levallois-Perret;FR;Liévin;FR;214,000;Plain;Flat;Davis Phinney ;USA;48,89389; 2,2886400;2998975;50,41980; 2,7806800;2998431;173,523869
1986_4;1986-07-07; 4;main;Liévin;FR;Évreux;FR;243,000;Plain;Flat;Pello Ruiz Cabestany ;ESP;50,41980; 2,7806800;2998431;49,02414; 1,1508200;3019265;194,660292
1986_5;1986-07-08; 5;main;Evreux;FR;Villers-sur-Mer;FR;124,500;Plain;Flat;Johan van der Velde ;NED;49,02414; 1,1508200;3019265;49,32264; 0,0002700;2968325; 90,085329
1986_6;1986-07-09; 6;main;Villers-sur-Mer;FR;Cherbourg;FR;200,000;Plain;Flat;Guido Bontempi ;ITA;49,32264; 0,0002700;2968325;49,63984;-1,6163600;3025466;122,133793
1986_7;1986-07-10; 7;main;Cherbourg;FR;Saint-Hilaire-du-Harcouët;FR;201,000;Plain;Flat;Ludo Peeters ;BEL;49,63984;-1,6163600;3025466;48,57700;-1,0900400;2979531;124,375431
1986_8;1986-07-11; 8;main;Saint-Hilaire-du-Harcouët;FR;Nantes;FR;204,000;Plain;Flat;Eddy Planckaert ;BEL;48,57700;-1,0900400;2979531;47,21725;-1,5533600;2990969;155,265566
1986_9;1986-07-12; 9;main;Nantes;FR;Nantes;FR; 61,500;Individual time trial;Individual time trial;Bernard Hinault ;FRA;47,21725;-1,5533600;2990969;47,21725;-1,5533600;2990969;  0,000000
1986_10;1986-07-13;10;main;Nantes;FR;Futuroscope;FR;183,000;Plain;Flat;Jose-Angel Sarrapio ;ESP;47,21725;-1,5533600;2990969;46,66304; 0,3614500;7838665;158,065587
1986_11;1986-07-14;11;main;Futuroscope;FR;Bordeaux;FR;258,300;Plain;Flat;Rudy Dhaenens ;BEL;46,66304; 0,3614500;7838665;44,84044;-0,5805000;3031582;215,675850
1986_12;1986-07-15;12;main;Bayonne;FR;Pau;FR;217,500;With mountain;Mountain;Pedro Delgado ;ESP;43,48333;-1,4833300;3034475;43,30000;-0,3666700;2988358; 92,605949
1986_13;1986-07-16;13;main;Pau;FR;Superbagnères;FR;186,000;With mountain;Mountain;Greg LeMond ;USA;43,30000;-0,3666700;2988358;42,76808; 0,5774900;2973695; 96,995247
1986_14;1986-07-17;14;main;Superbagnères;FR;Blagnac;FR;154,000;Plain;Flat;Niki Rüttimann ;SUI;42,76808; 0,5774900;2973695;43,63276; 1,3939900;3032469;116,853962
1986_15;1986-07-18;15;main;Carcassonne;FR;Nîmes;FR;225,500;Plain;Flat;Frank Hoste ;BEL;43,21351; 2,3516200;3028641;43,83378; 4,3596200;2990363;176,167675
1986_16;1986-07-19;16;main;Nîmes;FR;Gap;FR;246,500;Plain;Flat;Jean-François Bernard ;FRA;43,83378; 4,3596200;2990363;44,56151; 6,0810600;3016702;159,487352
1986_17;1986-07-20;17;main;Gap;FR;Serre Chevalier;FR;190,000;With mountain;Mountain;Eduardo Chozas ;ESP;44,56151; 6,0810600;3016702;44,94000; 6,5600000;6559498; 56,646450
1986_18;1986-07-21;18;main;Briançon;FR;Alpe d'Huez;FR;162,500;With mountain;Mountain;Bernard Hinault ;FRA;44,89978; 6,6420100;3030142;45,08800; 6,0850000;6694609; 48,598162
1986_19;1986-07-23;19;main;Villard-de-Lans;FR;Saint-Étienne;FR;179,500;Plain;Flat;Julián Gorospe ;ESP;45,07070; 5,5528100;2968984;45,43389; 4,3900000;2980291; 99,691311
1986_20;1986-07-24;20;main;Saint-Étienne;FR;Saint-Étienne;FR; 58,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;45,43389; 4,3900000;2980291;45,43389; 4,3900000;2980291;  0,000000
1986_21;1986-07-25;21;main;Saint-Étienne;FR;Puy de Dôme;FR;190,000;Plain;Flat;Erich Mächler ;SUI;45,43389; 4,3900000;2980291;45,77252; 2,9640800;3021215;117,274528
1986_22;1986-07-26;22;main;Clermont-Ferrand;FR;Nevers;FR;194,000;Plain;Flat;Guido Bontempi ;ITA;45,77966; 3,0862800;3024635;46,98956; 3,1590000;2990474;134,801145
1986_23;1986-07-27;23;main;Cosne-sur-Loire;FR;Paris;FR;255,000;Plain;Flat;Guido Bontempi ;ITA;47,41101; 2,9252800;3023476;48,85341; 2,3488000;2988507;166,180026
1987_P;1987-07-01; 0;P;West Berlin;DE;West Berlin;DE;  6,000;Individual time trial;Individual time trial;Jelle Nijdam ;NED;52,53333;13,1666700;11612751;52,53333;13,1666700;11612751;  0,000000
1987_1;1987-07-02; 1;main;West Berlin;DE;West Berlin;DE;105,000;Plain;Flat;Nico Verhoeven ;NED;52,53333;13,1666700;11612751;52,53333;13,1666700;11612751;  0,000000
1987_2;1987-07-02; 2;main;West Berlin;DE;West Berlin;DE; 41,000;Team time trial;Team time trial;Carrera Jeans–Vagabond;NA;52,53333;13,1666700;11612751;52,53333;13,1666700;11612751;  0,000000
1987_3;1987-07-04; 3;main;Karlsruhe;DE;Stuttgart;DE;219,000;Plain;Flat;Acácio da Silva ;POR;49,00937; 8,4044400;2892794;48,78232; 9,1770200;2825297; 61,932835
1987_4;1987-07-05; 4;main;Stuttgart;DE;Pforzheim;DE; 79,000;Plain;Flat;Herman Frison ;BEL;48,78232; 9,1770200;2825297;48,88436; 8,6989200;2853969; 36,828775
1987_5;1987-07-05; 5;main;Pforzheim;DE;Strasbourg;FR;112,000;Plain;Flat;Marc Sergeant ;BEL;48,88436; 8,6989200;2853969;48,58392; 7,7455300;2973783; 77,577726
1987_6;1987-07-06; 6;main;Strasbourg;FR;Épinal;FR;169,000;Plain;Flat;Christophe Lavainne ;FRA;48,58392; 7,7455300;2973783;48,18324; 6,4530400;3020035;105,451612
1987_7;1987-07-07; 7;main;Épinal;FR;Troyes;FR;211,000;Plain;Flat;Manuel Jorge Domínguez ;ESP;48,18324; 6,4530400;3020035;48,30073; 4,0852400;2971549;176,021598
1987_8;1987-07-08; 8;main;Troyes;FR;Épinay-sous-Sénart;FR;206,000;Plain;Flat;Jean-Paul van Poppel ;NED;48,30073; 4,0852400;2971549;48,68970; 2,5118600;3020024;123,878208
1987_9;1987-07-09; 9;main;Orléans;FR;Renazé;FR;260,000;Plain;Flat;Adrie van der Poel ;NED;47,90289; 1,9038900;2989317;47,79340;-1,0543700;2984012;221,322792
1987_10;1987-07-10;10;main;Saumur;FR;Futuroscope;FR; 87,000;Individual time trial;Individual time trial;Stephen Roche ;IRE;47,26667;-0,0833300;2975758;46,66304; 0,3614500;7838665; 75,212847
1987_11;1987-07-11;11;main;Poitiers;FR;Chaumeil;FR;206,000;Hilly stage;Hilly;Martial Gayant ;FRA;46,58333; 0,3333300;2986495;45,45538; 1,8810700;3025924;173,430527
1987_12;1987-07-12;12;main;Brive;FR;Bordeaux;FR;228,000;Plain;Flat;Davis Phinney ;USA;45,15000; 1,5333300;3029974;44,84044;-0,5805000;3031582;169,928769
1987_13;1987-07-13;13;main;Bayonne;FR;Pau;FR;219,000;With mountain;Mountain;Erik Breukink ;NED;43,48333;-1,4833300;3034475;43,30000;-0,3666700;2988358; 92,605949
1987_14;1987-07-14;14;main;Pau;FR;Luz Ardiden;FR;166,000;With mountain;Mountain;Dag Otto Lauritzen ;NOR;43,30000;-0,3666700;2988358;42,88460;-0,0613600;11467715; 52,481532
1987_15;1987-07-15;15;main;Tarbes;FR;Blagnac;FR;164,000;Plain;Flat;Rolf Gölz ;GER;43,23333; 0,0833300;2973385;43,63276; 1,3939900;3032469;114,901109
1987_16;1987-07-16;16;main;Blagnac;FR;Millau;FR;216,000;Hilly stage;Hilly;Régis Clère ;FRA;43,63276; 1,3939900;3032469;44,10000; 3,0833300;2993875;145,211812
1987_17;1987-07-17;17;main;Millau;FR;Avignon;FR;239,000;Hilly stage;Hilly;Jean-Paul van Poppel ;NED;44,10000; 3,0833300;2993875;43,94834; 4,8089200;3035681;139,148278
1987_18;1987-07-19;18;main;Carpentras;FR;Mont Ventoux;FR; 37,000;Mountain time trial;Mountain time trial;Jean-François Bernard ;FRA;44,05000; 5,0500000;3028542;44,17346; 5,2782900;2970031; 22,843106
1987_19;1987-07-20;19;main;Valréas;FR;Villard-de-Lans;FR;185,000;With mountain;Mountain;Pedro Delgado ;ESP;44,38366; 4,9908400;2970838;45,07070; 5,5528100;2968984; 88,456955
1987_20;1987-07-21;20;main;Villard-de-Lans;FR;Alpe d'Huez;FR;201,000;With mountain;Mountain;Federico Echave ;ESP;45,07070; 5,5528100;2968984;45,08800; 6,0850000;6694609; 41,877385
1987_21;1987-07-22;21;main;Le Bourg-d'Oisans;FR;La Plagne;FR;185,000;With mountain;Mountain;Laurent Fignon ;FRA;45,05485; 6,0298400;3005091;45,50570; 6,6803000;6544536; 71,517004
1987_22;1987-07-23;22;main;La Plagne;FR;Morzine;FR;186,000;With mountain;Mountain;Eduardo Chozas ;ESP;45,50570; 6,6803000;6544536;46,18149; 6,7066400;2991630; 75,256322
1987_23;1987-07-24;23;main;Saint-Julien-en-Genevois;FR;Dijon;FR;225,000;Plain;Flat;Régis Clère ;FRA;46,14434; 6,0825600;2979072;47,31667; 5,0166700;3021372;153,767443
1987_24;1987-07-25;24;main;Dijon;FR;Dijon;FR; 38,000;Individual time trial;Individual time trial;Jean-François Bernard ;FRA;47,31667; 5,0166700;3021372;47,31667; 5,0166700;3021372;  0,000000
1987_25;1987-07-26;25;main;Créteil;FR;Paris;FR;192,000;Plain;Flat;Jeff Pierce ;USA;48,79266; 2,4656900;3022530;48,85341; 2,3488000;2988507; 10,914547
1988_P;1988-07-03; 0;P;Pornichet;FR;La Baule;FR;  1,000;Individual time trial;Individual time trial;Guido Bontempi ;ITA;47,26682;-2,3379400;2986059;47,29221;-2,3639500;3019766;  3,441960
1988_1;1988-07-04; 1;main;Pontchâteau;FR;Machecoul;FR; 92,000;Plain;Flat;Steve Bauer ;CAN;47,43694;-2,0877800;6434494;46,99358;-1,8235200;2996905; 53,245951
1988_2;1988-07-04; 2;main;La Haie-Fouassière;FR;Ancenis;FR; 48,000;Team time trial;Team time trial;Panasonic–Isostar–Colnago–Agu;NA;47,15492;-1,3979400;3008809;47,36667;-1,1666700;3037797; 29,341198
1988_3;1988-07-05; 3;main;Nantes;FR;Le Mans;FR;213,000;Plain;Flat;Jean-Paul van Poppel ;NED;47,21725;-1,5533600;2990969;48,00039; 0,2047100;3003603;158,136956
1988_4;1988-07-06; 4;main;Le Mans;FR;Évreux;FR;158,000;Plain;Flat;Acácio da Silva ;POR;48,00039; 0,2047100;3003603;49,02414; 1,1508200;3019265;133,622174
1988_5;1988-07-07; 5;main;Neufchâtel-en-Bray;FR;Liévin;FR;148,000;Plain;Flat;Jelle Nijdam ;NED;49,73315; 1,4395600;2990680;50,41980; 2,7806800;2998431;122,562568
1988_6;1988-07-08; 6;main;Liévin;FR;Wasquehal;FR; 52,000;Individual time trial;Individual time trial;Sean Yates ;GBR;50,41980; 2,7806800;2998431;50,67043; 3,1338200;2967438; 37,449493
1988_7;1988-07-09; 7;main;Wasquehal;FR;Reims;FR;225,000;Plain;Flat;Valerio Tebaldi ;ITA;50,67043; 3,1338200;2967438;49,29162; 4,1192100;2967320;168,916725
1988_8;1988-07-10; 8;main;Reims;FR;Nancy;FR;219,000;Plain;Flat;Rolf Gölz ;GER;49,29162; 4,1192100;2967320;48,68439; 6,1849600;2990999;165,343265
1988_9;1988-07-11; 9;main;Nancy;FR;Strasbourg;FR;161,000;Hilly stage;Hilly;Jérôme Simon ;FRA;48,68439; 6,1849600;2990999;48,58392; 7,7455300;2973783;115,348054
1988_10;1988-07-12;10;main;Belfort;FR;Besançon;FR;149,000;Hilly stage;Hilly;Jean-Paul van Poppel ;NED;47,63883; 6,8541900;3033791;47,24878; 6,0181500;3033123; 76,465666
1988_11;1988-07-13;11;main;Besançon;FR;Morzine;FR;232,000;With mountain;Mountain;Fabio Parra ;COL;47,24878; 6,0181500;3033123;46,18149; 6,7066400;2991630;129,910675
1988_12;1988-07-14;12;main;Morzine;FR;Alpe d'Huez;FR;227,000;With mountain;Mountain;Steven Rooks ;NED;46,18149; 6,7066400;2991630;45,08800; 6,0850000;6694609;130,990129
1988_13;1988-07-15;13;main;Grenoble;FR;Villard-de-Lans;FR; 38,000;Mountain time trial;Mountain time trial;Pedro Delgado ;ESP;45,17155; 5,7223900;3014728;45,07070; 5,5528100;2968984; 17,420201
1988_14;1988-07-17;14;main;Blagnac;FR;Guzet-Neige;FR;163,000;With mountain;Mountain;Massimo Ghirotto ;ITA;43,63276; 1,3939900;3032469;42,77965; 1,3010000;7580803; 95,267014
1988_15;1988-07-18;15;main;Saint-Girons;FR;Luz Ardiden;FR;187,000;With mountain;Mountain;Laudelino Cubino ;ESP;42,98333; 1,1500000;2979657;42,88460;-0,0613600;11467715; 99,336469
1988_16;1988-07-19;16;main;Luz Ardiden;FR;Pau;FR; 35,000;Plain;Flat;Adrie van der Poel ;NED;42,88460;-0,0613600;11467715;43,30000;-0,3666700;2988358; 52,481532
1988_17;1988-07-19;17;main;Pau;FR;Bordeaux;FR;198,000;Plain;Flat;Jean-Paul van Poppel ;NED;43,30000;-0,3666700;2988358;44,84044;-0,5805000;3031582;172,331541
1988_18;1988-07-20;18;main;Ruelle-sur-Touvre;FR;Limoges;FR; 94,000;Plain;Flat;Gianni Bugno ;ITA;45,68333; 0,2333300;2982231;45,86278; 1,1794400;6299374; 76,128366
1988_19;1988-07-21;19;main;Limoges;FR;Puy de Dôme;FR;188,000;Hilly stage;Hilly;Johnny Weltz ;DEN;45,86278; 1,1794400;6299374;45,77252; 2,9640800;3021215;138,819738
1988_20;1988-07-22;20;main;Clermont-Ferrand;FR;Chalon-sur-Saône;FR;223,000;Plain;Flat;Thierry Marie ;FRA;45,77966; 3,0862800;3024635;46,78333; 4,8500000;3027484;175,762576
1988_21;1988-07-23;21;main;Santenay;FR;Santenay;FR; 46,000;Individual time trial;Individual time trial;Juan Martinéz ;ESP;47,56667; 1,1166700;2976113;47,56667; 1,1166700;2976113;  0,000000
1988_22;1988-07-24;22;main;Nemours;FR;Paris;FR;173,000;Plain;Flat;Jean-Paul van Poppel ;NED;48,27511; 2,6907800;2990793;48,85341; 2,3488000;2988507; 69,129974
1989_P;1989-07-01; 0;P;Luxembourg City;LU;Luxembourg City;LU;  7,800;Individual time trial;Individual time trial;Erik Breukink ;NED;49,60244; 6,1332000;10104616;49,60244; 6,1332000;10104616;  0,000000
1989_1;1989-07-02; 1;main;Luxembourg City;LU;Luxembourg City;LU;135,500;Plain;Flat;Acácio da Silva ;POR;49,60244; 6,1332000;10104616;49,60244; 6,1332000;10104616;  0,000000
1989_2;1989-07-02; 2;main;Luxembourg City;LU;Luxembourg City;LU; 46,000;Team time trial;Team time trial;Super U–Raleigh–Fiat;NA;49,60244; 6,1332000;10104616;49,60244; 6,1332000;10104616;  0,000000
1989_3;1989-07-03; 3;main;Luxembourg City;LU;Spa;BE;241,000;Plain;Flat;Raúl Alcalá ;MEX;49,60244; 6,1332000;10104616;50,48375; 5,8667400;2786318; 99,939086
1989_4;1989-07-04; 4;main;Liège;BE;Wasquehal;FR;255,000;Flat cobblestone stage;Flat;Jelle Nijdam ;NED;50,63373; 5,5674900;2792413;50,67043; 3,1338200;2967438;171,808440
1989_5;1989-07-06; 5;main;Dinard;FR;Rennes;FR; 73,000;Individual time trial;Individual time trial;Greg LeMond ;USA;48,63143;-2,0614400;3021351;48,11198;-1,6742900;2983990; 64,523888
1989_6;1989-07-07; 6;main;Rennes;FR;Futuroscope;FR;259,000;Plain;Flat;Joël Pelier ;FRA;48,11198;-1,6742900;2983990;46,66304; 0,3614500;7838665;222,596879
1989_7;1989-07-08; 7;main;Poitiers;FR;Bordeaux;FR;258,500;Plain;Flat;Etienne De Wilde ;BEL;46,58333; 0,3333300;2986495;44,84044;-0,5805000;3031582;206,607857
1989_8;1989-07-09; 8;main;Labastide-d'Armagnac;FR;Pau;FR;157,000;Plain;Flat;Martin Earley ;IRE;43,96961;-0,1854900;3011280;43,30000;-0,3666700;2988358; 75,956428
1989_9;1989-07-10; 9;main;Pau;FR;Cauterets;FR;147,000;With mountain;Mountain;Miguel Induráin ;ESP;43,30000;-0,3666700;2988358;42,88333;-0,1166700;3028152; 50,640393
1989_10;1989-07-11;10;main;Cauterets;FR;Superbagnères;FR;136,000;With mountain;Mountain;Robert Millar ;GBR;42,88333;-0,1166700;3028152;42,76808; 0,5774900;2973695; 58,108148
1989_11;1989-07-12;11;main;Luchon;FR;Blagnac;FR;158,500;Plain;Flat;Mathieu Hermans ;NED;42,79079; 0,5931500;3035416;43,63276; 1,3939900;3032469;114,044876
1989_12;1989-07-13;12;main;Toulouse;FR;Montpellier;FR;242,000;Plain;Flat;Valerio Tebaldi ;ITA;43,60426; 1,4436700;2972315;43,61092; 3,8772300;2992166;196,149720
1989_13;1989-07-14;13;main;Montpellier;FR;Marseille;FR;179,000;Plain;Flat;Vincent Barteau ;FRA;43,61092; 3,8772300;2992166;43,29695; 5,3810700;2995469;126,449172
1989_14;1989-07-15;14;main;Marseille;FR;Gap;FR;240,000;Hilly stage;Hilly;Jelle Nijdam ;NED;43,29695; 5,3810700;2995469;44,56151; 6,0810600;3016702;151,542563
1989_15;1989-07-16;15;main;Gap;FR;Orcières-Merlette;FR; 39,000;Mountain time trial;Mountain time trial;Steven Rooks ;NED;44,56151; 6,0810600;3016702;44,69776; 6,3201600;7627060; 24,266098
1989_16;1989-07-18;16;main;Gap;FR;Briançon;FR;175,000;With mountain;Mountain;Pascal Richard ;SUI;44,56151; 6,0810600;3016702;44,89978; 6,6420100;3030142; 58,188888
1989_17;1989-07-19;17;main;Briançon;FR;Alpe d'Huez;FR;165,000;With mountain;Mountain;Gert-Jan Theunisse ;NED;44,89978; 6,6420100;3030142;45,08800; 6,0850000;6694609; 48,598162
1989_18;1989-07-20;18;main;Le Bourg-d'Oisans;FR;Villard-de-Lans;FR; 91,500;With mountain;Mountain;Laurent Fignon ;FRA;45,05485; 6,0298400;3005091;45,07070; 5,5528100;2968984; 37,549565
